URLLength,DomainLength,IsDomainIP,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,label,FILENAME,URL,Domain,TLD,Title
20,13,0,100.0,1.0,0.0384199,0.061574076,3,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,1439,9381,1,100.0,100.0,1,1,1,0,0,1,0,7,0,1,1,1,0,0,0,0,1,41,1,36,174,10,169,1,596412.txt,https://www.acplm.net,www.acplm.net,net,acplm
25,16,0,43.52022059,0.615384615,0.0033218,0.036642325,2,1,0,0,0.0,14,0.56,0,0.0,0,0,0,3,0.12,1,2,33,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8115721.txt,https://cxvsg.gtazpjv.cn/,cxvsg.gtazpjv.cn,cn,0
22,15,0,100.0,1.0,0.0799628,0.051442823,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,10899,13313,1,100.0,100.0,1,0,1,1,1,0,0,8,0,1,1,1,0,0,0,0,1,109,80,41,146,2,58,1,708093.txt,https://www.roxbury.org,www.roxbury.org,org,roxbury
27,20,0,100.0,1.0,0.5229071,0.060962164,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,731,8047,1,100.0,100.0,0,1,1,0,0,1,16,0,0,1,1,0,0,0,0,0,1,18,16,31,91,0,111,1,449435.txt,https://www.fashionhasit.com,www.fashionhasit.com,com,fashionhasit
27,20,0,100.0,1.0,0.0799628,0.062342515,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,850,9381,1,100.0,100.0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,13,12,23,74,0,86,1,514656.txt,https://www.ednahospital.org,www.ednahospital.org,org,ednahospital
24,17,0,100.0,1.0,0.5229071,0.061686673,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,1707,7564,1,0.0,0.0,1,0,1,0,0,1,0,2,0,1,1,1,0,0,0,0,1,62,38,44,116,0,63,1,749143.txt,https://www.bancoldex.com,www.bancoldex.com,com,banldex
29,22,0,100.0,0.8,0.0100856,0.062871711,2,2,0,0,0.0,15,0.517,0,0.0,0,0,0,2,0.069,1,1031,10825,1,0.0,0.0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,39,5,14,113,8,118,1,487512.txt,https://www.teddingtons.com.au,www.teddingtons.com.au,au,teddingtonscom
46,40,0,37.375,0.648648649,0.0059772,0.060501142,2,2,0,0,0.0,36,0.783,0,0.0,0,0,0,3,0.065,0,198,869,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8024037.txt,http://enormousactualmegahertz.gordlord.repl.co,enormousactualmegahertz.gordlord.repl.co,co,enormousatualmegahertzgordlordrepl
53,36,0,29.00293609,0.333333333,0.0036375,0.058495427,2,1,0,0,0.0,40,0.755,0,0.0,0,0,0,6,0.113,0,8,2858104,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8062141.txt,http://outrageous-simple-yamamomo.glitch.me/hvwae.htm,outrageous-simple-yamamomo.glitch.me,me,0
23,16,0,100.0,1.0,0.0033189,0.046817614,2,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,3167,3900,1,100.0,100.0,0,0,1,0,0,1,0,6,1,1,1,1,1,0,1,0,1,563,7,12,58,0,230,1,640733.txt,https://www.fdpellets.be,www.fdpellets.be,be,fdpellets
21,14,0,100.0,1.0,0.5229071,0.040087632,3,1,0,0,0.0,6,0.286,2,0.095,0,0,0,1,0.048,1,2966,66683,1,100.0,100.0,0,0,1,0,0,1,0,5,0,1,1,1,0,1,1,0,1,86,5,12,130,3,63,1,40952.txt,https://www.wxii12.com,www.wxii12.com,com,wxii12
34,27,0,100.0,1.0,0.5229071,0.061067095,3,1,0,0,0.0,21,0.618,0,0.0,0,0,0,1,0.029,1,1589,9381,1,100.0,100.0,0,1,1,0,0,1,0,2,0,1,1,1,1,1,1,0,1,11,5,15,132,9,144,1,540486.txt,https://www.southpointfinancial.com,www.southpointfinancial.com,com,southpointfinancial
27,18,0,44.63937622,0.642857143,0.0009613,0.037084887,3,1,0,0,0.0,15,0.556,1,0.037,0,0,0,3,0.111,1,58,3018,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,2,0,0,0,8111885.txt,https://kwbaf9.webwave.dev/,kwbaf9.webwave.dev,dev,kwbaf9webwave
25,19,0,78.36734694,1.0,0.5229071,0.061717817,3,1,0,0,0.0,13,0.52,0,0.0,0,0,0,1,0.04,0,2,90,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,mw205311.txt,http://www.vitainspire.com,www.vitainspire.com,com,0
37,28,0,57.79627428,0.695652174,0.0017656,0.046828007,4,1,0,0,0.0,19,0.514,6,0.162,0,0,0,4,0.108,1,68,80,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8107104.txt,https://regdomain-100509.square.site/,regdomain-100509.square.site,site,regdomain-100509square
57,35,0,20.26039216,0.571428571,9.09e-05,0.038542242,6,1,0,0,0.0,38,0.667,8,0.14,0,0,0,4,0.07,0,212,4070,1,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,oph10859.txt,http://bokep-10grub72451.shinigammi.social/vhsfhqpdhdsih6,bokep-10grub72451.shinigammi.social,social,bokep-10grub72451shinigammivhsfhqpdhdsih6
44,37,0,49.08019035,0.636363636,0.5229071,0.044501134,3,1,0,0,0.0,34,0.773,1,0.023,0,0,0,2,0.045,0,2,54,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,oph00697.txt,http://kucoindlugeffffffff9.godaddysites.com/,kucoindlugeffffffff9.godaddysites.com,com,0
20,13,0,100.0,1.0,0.0799628,0.05557481,3,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,1588,4935,1,100.0,100.0,1,0,1,0,0,1,0,2,0,1,1,1,1,0,1,0,1,25,28,33,112,0,50,1,163317.txt,https://www.lipid.org,www.lipid.org,org,lipid
22,15,0,69.01709402,1.0,0.0036375,0.061978547,2,1,0,0,0.0,10,0.455,0,0.0,0,0,0,1,0.045,0,2,30,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mw82703.txt,http://www.wookhost.me,www.wookhost.me,me,0
28,21,0,100.0,1.0,0.5229071,0.068769063,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,2032,9381,1,100.0,100.0,1,1,1,0,0,1,1,4,0,1,1,1,0,0,1,0,1,24,16,43,88,3,77,1,552417.txt,https://www.olaproperties.com,www.olaproperties.com,com,olaproperties
26,19,0,100.0,1.0,0.5229071,0.052688792,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1371,2677,1,100.0,100.0,0,0,1,0,0,1,0,19,0,1,0,1,1,1,1,0,1,80,1,14,35,3,13,1,158618.txt,https://www.lilyashwell.com,www.lilyashwell.com,com,lilyashwell
36,28,0,46.36699507,0.48,0.0059772,0.051565769,2,2,0,0,0.0,23,0.639,2,0.056,0,0,0,3,0.083,1,104,385,1,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,8016652.txt,https://confibigt.supportt33.repl.co/,confibigt.supportt33.repl.co,co,nfibigtsupportt33repl
26,19,0,100.0,1.0,0.5229071,0.060728345,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1033,260,1,100.0,100.0,1,0,1,0,0,1,0,3,1,1,1,1,0,0,0,0,1,37,4,8,105,1,90,1,651515.txt,https://www.htwirecable.com,www.htwirecable.com,com,htwirecable
37,28,0,36.68191414,0.875,0.001502,0.041552016,3,1,0,0,0.0,23,0.622,3,0.081,0,0,0,3,0.081,1,108,8125,1,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8104659.txt,https://maildinshaakckjnw524.web.app/,maildinshaakckjnw524.web.app,app,maildinshaakckjnw524web
19,12,0,100.0,1.0,0.5229071,0.053023557,3,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,1797,2997,1,100.0,100.0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,1,58,27,36,163,0,147,1,601845.txt,https://www.kayu.com,www.kayu.com,com,kayu
20,13,0,100.0,1.0,0.0799628,0.058325422,3,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,1861,8008,1,100.0,100.0,1,0,1,0,0,1,0,30,0,1,1,1,0,0,0,0,1,25,2,8,110,1,62,1,28441.txt,https://www.undrr.org,www.undrr.org,org,undrr
33,25,0,29.13230769,1.0,5.02e-05,0.011842752,2,1,0,0,0.0,6,0.182,17,0.515,0,0,0,3,0.091,0,200,524,1,0.0,0.0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,6,0,0,0,0,0,8132710.txt,http://10029384561278183.work.gd/,10029384561278183.work.gd,gd,10029384561278183work
25,18,0,100.0,0.636363636,0.0045585,0.037959312,2,3,0,0,0.0,8,0.32,2,0.08,0,0,0,3,0.12,1,982,7976,1,0.0,0.0,0,0,1,0,0,1,0,3,0,1,1,1,0,0,0,0,0,15,2,8,37,1,34,1,165698.txt,https://www.acps.k12.va.us,www.acps.k12.va.us,us,acpsk12va
26,19,0,100.0,1.0,0.5229071,0.057460534,3,1,0,0,0.0,12,0.462,1,0.038,0,0,0,1,0.038,1,1092,376,1,100.0,100.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,30,2,5,72,1,35,1,97732.txt,https://www.8bitpeoples.com,www.8bitpeoples.com,com,8bitpeoples
23,16,0,100.0,0.75,0.5229071,0.054162135,3,1,0,0,0.0,9,0.391,0,0.0,0,0,0,2,0.087,1,214,532,1,100.0,100.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4,4,3,0,58,1,95844.txt,https://www.hydra-cg.com,www.hydra-cg.com,com,hydra-cg
28,21,0,100.0,1.0,0.5229071,0.066484495,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,887,1746,1,100.0,100.0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,50,6,13,212,0,214,1,587033.txt,https://www.ethnotraveler.com,www.ethnotraveler.com,com,ethnotraveler
34,25,0,66.72,0.80952381,0.5229071,0.045614032,3,1,0,0,0.0,16,0.471,6,0.176,0,0,0,4,0.118,1,271,20347,1,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,19,3,9,1,0,4,0,8060394.txt,https://aol-108645.weeblysite.com/,aol-108645.weeblysite.com,com,aol-108645weeblysite
26,19,0,100.0,0.833333333,0.028555,0.063272513,2,2,0,0,0.0,12,0.462,0,0.0,0,0,0,2,0.077,1,912,5068,1,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,25,3,4,136,6,139,1,827405.txt,https://www.lambretta.co.uk,www.lambretta.co.uk,uk,lambrettaco
36,29,0,39.69915552,1.0,0.0017496,0.058816298,3,0,0,0,0.0,27,0.75,0,0.0,0,0,0,1,0.028,1,2,45,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8014668.txt,https://gopiuraalinstantesolicita.xyz,gopiuraalinstantesolicita.xyz,xyz,0
26,19,0,100.0,1.0,0.5229071,0.060446971,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1042,4934,1,100.0,100.0,1,1,1,0,0,1,0,2,0,1,0,0,0,0,0,0,1,127,3,17,213,2,123,1,515065.txt,https://www.jubileecast.com,www.jubileecast.com,com,jubileecast
32,25,0,100.0,1.0,0.5229071,0.065000714,3,1,0,0,0.0,19,0.594,0,0.0,0,0,0,1,0.031,1,399,1820,1,100.0,100.0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,18,5,9,75,0,72,1,584510.txt,https://www.themoviethemesong.com,www.themoviethemesong.com,com,themoviethemesong
38,24,0,33.7921147,0.45,0.0384199,0.057178188,3,0,0,0,0.0,26,0.684,0,0.0,0,0,0,4,0.105,1,297,424,1,0.0,100.0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,2,5,4,0,8118068.txt,https://omaposti-fi-palvelut.net/pages,omaposti-fi-palvelut.net,net,omaposti-fi-palvelutpages
33,25,0,66.69538462,0.80952381,0.5229071,0.044124769,3,1,0,0,0.0,16,0.485,6,0.182,0,0,0,3,0.091,1,68,80,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8015629.txt,https://att-102035.weeblysite.com/,att-102035.weeblysite.com,com,att-102035weeblysite
61,43,0,13.29720607,0.256410256,0.0009613,0.02666941,3,1,0,0,0.0,27,0.443,21,0.344,0,0,0,5,0.082,1,4,58348,0,2.564102564,2.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8124923.txt,https://pub-2019d8051d3048e7b5173ed6b5fbecd8.r2.dev/scrr.html,pub-2019d8051d3048e7b5173ed6b5fbecd8.r2.dev,dev,0
50,42,0,27.78897684,0.710526316,0.5229071,0.044860596,3,1,0,0,0.0,31,0.62,9,0.18,0,0,0,2,0.04,1,108,8125,1,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8011211.txt,https://quotemyprojectnow887744633.firebaseapp.com/,quotemyprojectnow887744633.firebaseapp.com,com,quotemyprojectnow887744633firebaseapp
29,22,0,100.0,1.0,0.5229071,0.058898962,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,1143,460,1,100.0,100.0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,10,3,8,13,0,5,1,715797.txt,https://www.floridacitygas.com,www.floridacitygas.com,com,floridacitygas
31,13,0,33.77777778,0.8,0.0014653,0.042771944,2,0,0,0,0.0,16,0.516,2,0.065,0,0,0,5,0.161,1,90,394,1,0.0,0.0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,2,0,2,0,7976389.txt,https://de-pushtan.id/de/s33.php,de-pushtan.id,id,de-pushtandes33ph
29,22,0,100.0,1.0,0.5229071,0.057741059,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,452,9381,1,100.0,100.0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,4,39,27,77,1,86,1,607488.txt,https://www.ltryonjennings.com,www.ltryonjennings.com,com,ltryonjennings
27,20,0,100.0,1.0,0.5229071,0.056341882,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,350,1339,1,100.0,100.0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,14,3,7,45,0,18,1,804429.txt,https://www.stevenbright.com,www.stevenbright.com,com,stevenbright
37,30,0,100.0,1.0,0.5229071,0.063297115,3,1,0,0,0.0,24,0.649,0,0.0,0,0,0,1,0.027,1,1212,6582,1,100.0,100.0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,44,14,10,4,2,12,1,494566.txt,https://www.fairedusportamarseille.com,www.fairedusportamarseille.com,com,fairedusportamarseille
25,18,0,100.0,0.727272727,0.0326503,0.04149578,2,1,0,0,0.0,11,0.44,0,0.0,0,0,0,2,0.08,1,7414,10642,1,100.0,100.0,1,1,1,1,1,0,0,4,0,1,1,1,0,0,0,0,1,35,10,12,115,6,130,1,168704.txt,https://www.brv-zeitung.de,www.brv-zeitung.de,de,brv-zeitung
19,6,0,53.84615385,1.0,0.0004946,0.051725788,2,0,0,0,0.0,9,0.474,0,0.0,0,0,0,2,0.105,1,85,43312,1,0.0,87.5,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,6,2,0,1,0,7606850.txt,https://dik.si/iavat,dik.si,si,dikiava
19,12,0,100.0,1.0,0.0056158,0.068363706,2,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,993,18212,1,60.0,60.0,1,0,1,1,0,1,17,2,0,1,0,1,0,0,0,0,0,22,11,18,142,2,24,1,68044.txt,https://www.eshre.eu,www.eshre.eu,eu,shr
20,13,0,100.0,1.0,0.0001532,0.04857457,2,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,787,2217,1,100.0,100.0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,37,3,3,118,0,2,1,801178.txt,https://www.sveske.ba,www.sveske.ba,ba,sveske
29,23,0,100.0,0.8125,0.0008316,0.061417365,2,2,0,0,0.0,16,0.552,0,0.0,0,0,0,2,0.069,0,9,50,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mw142866.txt,http://www.caacholidays.com.hk,www.caacholidays.com.hk,hk,caacolidayscom
37,28,0,37.12174525,0.416666667,0.001502,0.040501613,3,1,0,0,0.0,19,0.514,4,0.108,0,0,0,6,0.162,1,8,88,0,4.166666667,4.166666667,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8100075.txt,https://live-3rivers-fcu-101.web.app/,live-3rivers-fcu-101.web.app,app,0
22,15,0,100.0,1.0,0.5229071,0.058575408,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,5217,29733,1,100.0,100.0,1,0,1,0,0,1,0,2,0,1,1,0,0,1,1,1,1,59,4,15,195,0,271,1,406891.txt,https://www.vuhoops.com,www.vuhoops.com,com,vuhoops
29,22,0,100.0,1.0,0.5229071,0.064205336,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,5470,29807,1,100.0,100.0,0,0,1,1,0,1,4,6,0,1,1,0,0,0,0,0,0,96,22,12,544,1,109,1,54083.txt,https://www.visitroanokeva.com,www.visitroanokeva.com,com,visitroanokeva
17,10,0,100.0,1.0,0.0022943,0.051164125,2,1,0,0,0.0,4,0.235,0,0.0,0,0,0,1,0.059,1,708,8252,1,100.0,100.0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,60,3,5,60,0,62,1,33610.txt,https://www.ssi.dk,www.ssi.dk,dk,ssi
21,14,0,100.0,1.0,0.0023289,0.060174702,2,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,966,783,1,0.0,0.0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,47,1,6,77,0,3,1,792336.txt,https://www.fineart.no,www.fineart.no,no,fieart
30,23,0,100.0,1.0,0.0799628,0.061258423,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,1060,315,1,0.0,0.0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,41,13,9,32,2,40,1,745812.txt,https://www.worldethnosport.org,www.worldethnosport.org,org,wldethnospt
29,22,0,100.0,1.0,0.5229071,0.059121098,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,637,11058,1,100.0,100.0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,16,4,5,95,0,101,1,643032.txt,https://www.alwaysenergize.com,www.alwaysenergize.com,com,alwaysenergize
17,10,0,100.0,1.0,0.0045585,0.062852063,2,1,0,0,0.0,4,0.235,0,0.0,0,0,0,1,0.059,1,1479,455,1,100.0,100.0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,119,3,20,0,33,71,1,442519.txt,https://www.tor.us,www.tor.us,us,tor
28,21,0,100.0,0.615384615,0.0115013,0.058778299,3,2,0,0,0.0,14,0.5,0,0.0,0,0,0,2,0.071,1,609,937,1,0.0,0.0,1,0,1,0,0,1,24,3,0,1,0,0,0,0,0,0,1,8,9,15,75,1,91,1,693556.txt,https://www.donahue.umass.edu,www.donahue.umass.edu,edu,donahueumass
33,24,0,50.19444444,0.9,0.5229071,0.057494471,3,1,0,0,0.0,21,0.636,1,0.03,0,0,0,3,0.091,1,2,41,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8102455.txt,https://sisdobrasilprime.gr8.com/,sisdobrasilprime.gr8.com,com,0
60,20,0,25.70754717,0.875,0.0017496,0.044194901,3,1,0,0,0.0,38,0.633,9,0.15,0,0,0,5,0.083,1,2,653,1,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,8088499.txt,https://doladowania.ry14.xyz/payment/e616edde5598/millennium,doladowania.ry14.xyz,xyz,doladowaniary14paymente616edde5598millennium
28,21,0,100.0,0.857142857,0.0019933,0.063001635,2,2,0,0,0.0,14,0.5,0,0.0,0,0,0,2,0.071,1,1545,11306,1,0.0,0.0,1,1,1,0,0,0,0,20,0,1,1,1,0,0,0,0,0,56,14,31,107,2,115,1,500593.txt,https://www.thebestnest.co.nz,www.thebestnest.co.nz,nz,thebestestco
23,16,0,100.0,1.0,0.5229071,0.060673021,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,147,542,1,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,6,4,0,5,6,1,565317.txt,https://www.lizelles.com,www.lizelles.com,com,lizelles
27,20,0,100.0,1.0,0.5229071,0.062364822,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,166,891,1,100.0,100.0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,2,2,6,0,0,4,1,498982.txt,https://www.perutoptours.com,www.perutoptours.com,com,perutoptours
30,23,0,100.0,1.0,0.0384199,0.066292412,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,371,677,1,100.0,100.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,8,1,8,2,2,4,1,872577.txt,https://www.parentsinaction.net,www.parentsinaction.net,net,parentsinaction
18,11,0,100.0,1.0,0.0326503,0.060836668,2,1,0,0,0.0,5,0.278,0,0.0,0,0,0,1,0.056,1,4060,2951,1,75.0,75.0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,22,16,12,151,1,25,1,447610.txt,https://www.daec.de,www.daec.de,de,aec
21,14,0,100.0,0.571428571,0.0007497,0.050240367,2,2,0,0,0.0,7,0.333,0,0.0,0,0,0,2,0.095,1,2227,30271,1,0.0,0.0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,91,48,71,154,15,155,1,750656.txt,https://www.mpm.gov.my,www.mpm.gov.my,my,pgov
58,31,0,28.40274634,0.47826087,0.0002752,0.05766657,3,4,0,0,0.0,40,0.69,0,0.0,0,0,0,7,0.121,0,408,380,1,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,4,5,2,0,0,7,0,8049789.txt,http://www.pockctaaed.co.jp.pbtrle.top/ai/registration.php,www.pockctaaed.co.jp.pbtrle.top,top,pockctaaedcojppbtrleairegistrationphp
24,18,0,79.18367347,1.0,0.0799628,0.068427155,3,1,0,0,0.0,12,0.5,0,0.0,0,0,0,1,0.042,0,33,135,1,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,mw13667.txt,http://www.mastertape.org,www.mastertape.org,org,mastertape
31,24,0,74.30952381,1.0,0.5229071,0.058905475,3,1,0,0,0.0,19,0.613,0,0.0,0,0,0,1,0.032,0,2,40,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mw144512.txt,http://www.midweststructure.com,www.midweststructure.com,com,0
34,27,0,100.0,1.0,0.0799628,0.059105901,3,1,0,0,0.0,21,0.618,0,0.0,0,0,0,1,0.029,1,650,280,1,100.0,100.0,1,0,1,0,0,1,0,2,0,1,1,1,0,0,0,0,0,40,7,17,77,0,28,1,125612.txt,https://www.emergencyphysicians.org,www.emergencyphysicians.org,org,emergencyphysicians
36,27,0,65.78483245,0.565217391,0.5229071,0.053040224,3,1,0,0,0.0,22,0.611,1,0.028,0,0,0,5,0.139,1,108,8125,1,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8071453.txt,https://sk7as-plu-i.firebaseapp.com/,sk7as-plu-i.firebaseapp.com,com,sk7as-plu-ifirebaseapp
36,29,0,100.0,0.904761905,0.0033282,0.054631371,3,1,0,0,0.0,22,0.611,0,0.0,0,0,0,2,0.056,1,2675,962,1,100.0,100.0,1,0,1,0,0,1,0,4,0,1,0,1,0,0,0,0,1,0,10,20,87,0,14,1,512580.txt,https://www.lauderdalebythesea-fl.gov,www.lauderdalebythesea-fl.gov,gov,lauderdalebythesea-fl
36,28,0,44.28854538,0.5,0.5229071,0.052960871,3,1,0,0,0.0,21,0.583,3,0.083,0,0,0,5,0.139,0,2,839,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,8134299.txt,http://rec-loga-ing.liveblog365.com/,rec-loga-ing.liveblog365.com,com,0
23,16,0,100.0,1.0,0.5229071,0.059225223,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,2557,416,1,100.0,100.0,0,1,0,1,0,1,7,93,0,0,0,0,0,0,0,0,1,181,13,12,302,0,293,1,233109.txt,https://www.dianyuan.com,www.dianyuan.com,com,dianyuan
25,18,0,100.0,0.727272727,0.0017218,0.053786093,2,2,0,0,0.0,11,0.44,0,0.0,0,0,0,2,0.08,1,2470,7773,1,0.0,0.0,0,0,1,1,1,0,0,2,0,0,1,1,1,0,0,0,1,77,6,60,68,4,149,1,126565.txt,https://www.tijuana.gob.mx,www.tijuana.gob.mx,mx,tijuanagob
24,17,0,100.0,1.0,0.0040185,0.056081589,2,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,3320,10658,1,100.0,100.0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,794,5,18,267,1,39,1,85568.txt,https://www.bubbleroom.se,www.bubbleroom.se,se,bubbleroom
46,38,0,43.29852973,0.323529412,0.001502,0.049675118,3,1,0,0,0.0,30,0.652,3,0.065,0,0,0,5,0.109,1,108,8125,1,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8039762.txt,https://facebook-business-appeal-67dc8.web.app/,facebook-business-appeal-67dc8.web.app,app,facebook-business-eal-67dc8web
