FILENAME,URL,URLLength,Domain,DomainLength,IsDomainIP,TLD,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,Title,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,label
8027863.txt,https://bafybeifoddplyecsl2dh4zyar2ezujaxdo2lfwscy5gh2tsdvvquuqn5ia.ipfs.dweb.link/,82,bafybeifoddplyecsl2dh4zyar2ezujaxdo2lfwscy5gh2tsdvvquuqn5ia.ipfs.dweb.link,74,0,link,11.02118335,0.289855072,0.0003306,0.036491293,4,2,0,0,0.0,64,0.78,7,0.085,0,0,0,3,0.037,1,527,21423,1,bafybeifoddplyecsl2dh4zyar2ezujaxdo2lfwscy5gh2tsdvvquuqn5iaipfsdweb,0.0,0.0,0,0,0,1,0,0,0,2,0,0,1,0,1,0,1,0,0,1,1,6,0,0,1,phishing
687504.txt,https://www.affenknecht.com,26,www.affenknecht.com,19,0,com,100.0,1.0,0.5229071,0.057551087,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1617,9458,1,affenknecht,100.0,100.0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,66,9,12,24,19,239,benign
172433.txt,https://www.qlife.org.au,23,www.qlife.org.au,16,0,au,100.0,0.666666667,0.0100856,0.054023521,2,2,0,0,0.0,9,0.391,0,0.0,0,0,0,2,0.087,1,1879,425,1,qlifeorg,0.0,0.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,34,1,9,42,0,24,benign
7815226.txt,https://tiny.one/ing9488,23,tiny.one,8,0,one,52.94117647,1.0,0.0002052,0.045426804,3,0,0,0,0.0,10,0.435,3,0.13,0,0,0,2,0.087,1,13,155,1,tinying948,0.0,90.90909091,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,benign
525046.txt,https://www.shopperpoints.co.uk,30,www.shopperpoints.co.uk,23,0,uk,100.0,0.875,0.028555,0.059334045,2,2,0,0,0.0,16,0.533,0,0.0,0,0,0,2,0.067,1,482,1780,1,shopperpointsco,0.0,0.0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,27,8,12,69,0,72,benign
75372.txt,https://www.toshiba.co.uk,24,www.toshiba.co.uk,17,0,uk,100.0,0.8,0.028555,0.061156292,2,2,0,0,0.0,10,0.417,0,0.0,0,0,0,2,0.083,1,934,1972,1,toshibaco,0.0,0.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,51,6,19,33,8,94,benign
129376.txt,https://www.dermala.com,22,www.dermala.com,15,0,com,100.0,1.0,0.5229071,0.069404331,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,8241,32044,1,dermala,100.0,100.0,1,0,1,1,0,1,0,22,0,1,1,1,1,1,1,0,1,126,28,88,156,28,117,benign
520897.txt,https://www.panitikan.com.ph,27,www.panitikan.com.ph,20,0,ph,100.0,0.769230769,0.0004928,0.058663387,2,2,0,0,0.0,13,0.481,0,0.0,0,0,0,2,0.074,1,688,4232,1,anitikancom,0.0,0.0,1,0,1,0,0,1,28,2,0,1,0,0,0,0,0,0,1,12,14,31,124,4,111,benign
799111.txt,https://www.quiltfolk.com,24,www.quiltfolk.com,17,0,com,100.0,1.0,0.5229071,0.049616455,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,2263,6953,1,quiltfolk,100.0,100.0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,28,56,52,149,2,156,benign
7501987.txt,https://roundcube-updatealx.web.app/,35,roundcube-updatealx.web.app,27,0,app,38.64393494,0.434782609,0.001502,0.049872356,3,1,0,0,0.0,24,0.686,0,0.0,0,0,0,3,0.086,1,2,27588,1,roundcube-updatealxweb,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,phishing
8027820.txt,https://dev-sistemaitauenlinea.pantheonsite.io/,46,dev-sistemaitauenlinea.pantheonsite.io,38,0,io,57.4401591,0.542857143,0.0129268,0.06366226,2,1,0,0,0.0,35,0.761,0,0.0,0,0,0,3,0.065,1,141,161,1,dev-sistemaitauenlineapantheonsite,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,phishing
81928.txt,https://www.thebostoncalendar.com,32,www.thebostoncalendar.com,25,0,com,100.0,1.0,0.5229071,0.066187731,3,1,0,0,0.0,19,0.594,0,0.0,0,0,0,1,0.031,1,4471,880,1,thebostoncalendar,100.0,100.0,1,0,1,0,0,1,1,2,1,1,1,0,0,1,0,0,0,165,4,7,490,0,266,benign
461914.txt,https://www.mckinley.com,23,www.mckinley.com,16,0,com,100.0,1.0,0.5229071,0.059257071,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,463,690,1,mckinley,100.0,100.0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,21,1,8,16,0,11,benign
48013.txt,https://www.wrapsnet.org,23,www.wrapsnet.org,16,0,org,100.0,1.0,0.0799628,0.060174109,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,554,1247,1,wrapsnet,100.0,100.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,98,3,5,16,32,30,benign
432618.txt,https://www.peasholmpark.com,27,www.peasholmpark.com,20,0,com,100.0,1.0,0.5229071,0.060159092,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,436,1488,1,peasholmpark,100.0,100.0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,10,12,16,35,0,9,benign
74197.txt,https://www.pressreleasepoint.com,32,www.pressreleasepoint.com,25,0,com,100.0,1.0,0.5229071,0.067212795,3,1,0,0,0.0,19,0.594,0,0.0,0,0,0,1,0.031,1,1270,2931,1,pressreleasepoint,100.0,100.0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,48,58,20,299,0,55,benign
8087601.txt,https://business-confirm-appeal-ceac6.firebaseapp.com/,54,business-confirm-appeal-ceac6.firebaseapp.com,45,0,com,41.57380569,0.317073171,0.5229071,0.059421885,3,1,0,0,0.0,39,0.722,1,0.019,0,0,0,6,0.111,1,108,8125,1,business-confirm-appeal-ceac6firebaseapp,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,benign
767747.txt,https://www.boortmalt.com,24,www.boortmalt.com,17,0,com,100.0,1.0,0.5229071,0.069192028,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,1293,6096,1,boortmalt,100.0,100.0,1,0,1,0,0,1,0,2,0,1,1,1,0,0,0,0,0,39,3,9,107,0,8,benign
427364.txt,https://www.pwc.com.tr,21,www.pwc.com.tr,14,0,tr,100.0,0.571428571,0.0011882,0.057236381,2,2,0,0,0.0,7,0.333,0,0.0,0,0,0,2,0.095,1,3552,10641,1,pwccom,0.0,0.0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,26,3,24,213,72,201,benign
159867.txt,https://www.epicurean.com,24,www.epicurean.com,17,0,com,100.0,1.0,0.5229071,0.068037874,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,491,1437,1,epicurean,100.0,100.0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,42,31,0,77,benign
132686.txt,https://www.c7f.navy.mil,23,www.c7f.navy.mil,16,0,mil,100.0,0.75,0.0002984,0.041872184,3,2,0,0,0.0,8,0.348,1,0.043,0,0,0,2,0.087,1,1980,5326,1,c7fnavy,0.0,0.0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,95,4,11,60,3,127,benign
711754.txt,https://www.dagenshandel.se,26,www.dagenshandel.se,19,0,se,100.0,1.0,0.0040185,0.05567398,2,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,2996,41959,1,dagenhandel,0.0,0.0,1,0,0,1,0,1,2,4,0,1,1,0,0,0,1,0,0,58,12,21,129,9,113,benign
8083066.txt,http://proximusannulationfacture.com,36,proximusannulationfacture.com,29,0,com,45.19223147,1.0,0.5229071,0.060050372,3,0,0,0,0.0,28,0.778,0,0.0,0,0,0,1,0.028,0,9,112,1,proximusannulationfacture,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,benign
8085380.txt,http://43.134.167.94/servicelogin?passive=1209600&amp;continue=https://accounts.google.com/?&amp;xrealip=107.178.232.242&amp;followup=https://accounts.google.com/?&amp;xrealip=107.178.232.242,191,43.134.167.94,13,1,94,4.813394786,0.4,0.0,0.042737399,2,2,0,0,0.0,95,0.497,41,0.215,5,3,0,24,0.168,1,2,199,0,0,0.0,0.617283951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phishing
7731160.txt,https://docs.google.com/forms/d/1casphevkfdaz2okqj70wdai3pdwwg1weh_rpk9v0z3a/viewform,84,docs.google.com,15,0,com,19.88271469,0.636363636,0.5229071,0.040477146,3,1,0,0,0.0,60,0.714,9,0.107,0,0,0,7,0.083,1,11,142,1,docsgoogleformsd1casphevkfdaz2okqj70wdai3pdwwg1weh_rpk9v0z3aviewfor,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,phishing
107529.txt,https://www.enterprisesg.gov.sg,30,www.enterprisesg.gov.sg,23,0,sg,100.0,0.8125,0.0008953,0.058147451,2,2,0,0,0.0,16,0.533,0,0.0,0,0,0,2,0.067,1,2198,2201,1,enterprieggov,0.0,0.0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,17,2,17,143,3,21,benign
713283.txt,https://www.grantpud.org,23,www.grantpud.org,16,0,org,100.0,1.0,0.0799628,0.053596356,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,1167,4261,1,grantpud,100.0,100.0,0,0,1,0,0,1,0,5,0,1,1,1,0,0,1,0,1,14,26,38,59,19,19,benign
765270.txt,https://www.military-aerospace-technology.com,44,www.military-aerospace-technology.com,37,0,com,100.0,0.379310345,0.5229071,0.064376462,3,1,0,0,0.0,29,0.659,0,0.0,0,0,0,3,0.068,1,371,435,1,military-aerospace-technology,100.0,100.0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,12,2,5,41,0,17,benign
161293.txt,https://www.cleancss.com,23,www.cleancss.com,16,0,com,100.0,1.0,0.5229071,0.07036037,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,998,1587,1,cleancss,100.0,100.0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,7,9,83,8,99,benign
22411.txt,https://www.computerwoche.de,27,www.computerwoche.de,20,0,de,100.0,1.0,0.0326503,0.059291061,2,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,4293,1336,1,computerwoche,100.0,100.0,1,0,0,0,0,0,1,2,1,1,1,1,0,1,1,1,1,86,4,18,372,8,68,benign
153717.txt,https://www.stlbouncehouse.com,29,www.stlbouncehouse.com,22,0,com,100.0,1.0,0.5229071,0.063062086,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,1780,1296,1,stlbouncehouse,100.0,100.0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1,54,15,34,78,8,33,benign
534647.txt,https://www.decohuso.com,23,www.decohuso.com,16,0,com,100.0,1.0,0.5229071,0.068381009,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,2901,3983,1,dehuso,0.0,0.0,1,0,1,0,0,1,0,19,0,1,1,1,1,1,1,0,1,30,2,19,76,0,27,benign
490950.txt,https://www.unboxed.co,21,www.unboxed.co,14,0,co,100.0,1.0,0.0059772,0.051351613,2,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,714,880,1,unboxed,100.0,100.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,31,2,7,24,0,10,benign
405733.txt,https://www.hockinghills.com,27,www.hockinghills.com,20,0,com,100.0,1.0,0.5229071,0.054843623,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,1351,2296,1,hockinghills,100.0,100.0,1,1,1,0,0,1,1,2,0,1,0,0,0,0,0,0,1,52,5,8,137,3,31,benign
8018805.txt,https://nowgamesentergo.com/gala/index.php?userid=&a=vluxe6wpwmhaqkvucany77j9xsqx8ajvtfuwsdhtkga=,96,nowgamesentergo.com,19,0,com,13.71992874,1.0,0.5229071,0.042853914,3,0,0,0,0.0,75,0.781,5,0.052,2,1,0,5,0.083,1,375,20724,1,nowgamesentergogalaindexphp?userid=&a=vluxe6wpwmhaqkvucany77j9xsqx8ajvtfuwsdhtkga,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,1,0,3,phishing
mw65866.txt,http://www.lkj.welco.live,24,www.lkj.welco.live,18,0,live,48.84353741,0.666666667,0.0003718,0.045465472,4,2,0,0,0.0,11,0.458,0,0.0,0,0,0,2,0.083,0,8,41,1,lkjwelco,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phishing
782595.txt,https://www.prophecyfilm.com,27,www.prophecyfilm.com,20,0,com,100.0,1.0,0.5229071,0.055144098,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,1590,2195,1,prophecyfilm,100.0,100.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,65,3,5,104,0,490,benign
8032402.txt,https://vistory.com/wordpress/wp-content/plugins/f30d43ea1d474f2cbb0d9e5611b16702/y/mm/mmd/sbbch/7wa-taboun/,107,vistory.com,11,0,com,11.30864198,1.0,0.5229071,0.039145623,3,0,0,0,0.0,66,0.617,21,0.196,0,0,0,12,0.112,1,121,132,1,vistorywordpresswp-contentpluginsf30d43ea1d474f2cbb0d9e5611b16702ymmmmdsbbch7wa-taboun,0.0,100.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phishing
mw9547.txt,http://www.dcpan.blocktrail.com,30,www.dcpan.blocktrail.com,24,0,com,58.9047619,0.6875,0.5229071,0.05905483,3,2,0,0,0.0,17,0.567,0,0.0,0,0,0,2,0.067,0,16,93,1,dcpanblocktrail,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign
107038.txt,https://www.repstl.org,21,www.repstl.org,14,0,org,100.0,1.0,0.0799628,0.061830343,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,1146,14603,1,repstl,100.0,100.0,1,0,1,0,0,1,0,2,0,1,1,1,0,0,0,0,1,40,4,11,46,0,60,benign
727059.txt,https://www.downtowndayton.org,29,www.downtowndayton.org,22,0,org,100.0,1.0,0.0799628,0.058226365,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,1187,25571,1,downtowndayton,100.0,100.0,0,1,1,0,0,1,0,6,0,1,1,1,0,0,1,0,0,20,48,48,229,6,267,benign
129424.txt,https://www.webyeshiva.org,25,www.webyeshiva.org,18,0,org,100.0,1.0,0.0799628,0.052166252,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,1351,8047,1,webyeshiva,100.0,100.0,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,50,13,27,83,4,95,benign
mw41235.txt,http://www.exp-api.beeppool.org,30,www.exp-api.beeppool.org,24,0,org,44.88095238,0.5625,0.0799628,0.059492221,3,2,0,0,0.0,16,0.533,0,0.0,0,0,0,3,0.1,0,2,39,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phishing
mw5jan1044.txt,http://www.frissoncourier.com,28,www.frissoncourier.com,22,0,com,61.46848603,1.0,0.5229071,0.066914384,3,1,0,0,0.0,16,0.571,0,0.0,0,0,0,1,0.036,0,2,40,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phishing
538429.txt,https://www.asapcreditrepairusa.com,34,www.asapcreditrepairusa.com,27,0,com,100.0,1.0,0.5229071,0.06401339,3,1,0,0,0.0,21,0.618,0,0.0,0,0,0,1,0.029,1,1203,855,1,asapcreditrepairusa,100.0,100.0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,17,7,10,2,1,57,benign
8009805.txt,https://sas-3fa.web.app/,23,sas-3fa.web.app,15,0,app,59.11111111,0.454545455,0.001502,0.045401671,3,1,0,0,0.0,11,0.478,1,0.043,0,0,0,3,0.13,1,108,8125,1,sas-3faweb,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,phishing
mw76958.txt,http://www.desentupidorasuperhidro.com,37,www.desentupidorasuperhidro.com,31,0,com,64.27240143,1.0,0.5229071,0.059791133,3,1,0,0,0.0,25,0.676,0,0.0,0,0,0,1,0.027,0,64,151,1,desentupidorasuperhidro,100.0,100.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,0,1,phishing
113258.txt,https://www.cfodive.com,22,www.cfodive.com,15,0,com,100.0,1.0,0.5229071,0.062118116,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,5575,57206,1,cfodive,100.0,100.0,1,0,1,0,0,1,0,6,0,1,1,1,0,1,1,1,1,158,3,34,144,1,31,benign
601460.txt,https://www.feistylifemedia.com,30,www.feistylifemedia.com,23,0,com,100.0,1.0,0.5229071,0.059040025,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,877,13401,1,feistylifemedia,100.0,100.0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,40,17,25,61,1,76,benign
8063099.txt,https://shop.woodfermliving.com/s/g4y9,38,shop.woodfermliving.com,23,0,com,57.47670251,0.789473684,0.5229071,0.049345127,3,1,0,0,0.0,24,0.632,2,0.053,0,0,0,4,0.105,1,124,111,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phishing
83938.txt,https://www.universalpictures.co.uk,34,www.universalpictures.co.uk,27,0,uk,100.0,0.9,0.028555,0.057880639,2,2,0,0,0.0,20,0.588,0,0.0,0,0,0,2,0.059,1,963,1071,1,niversalpictresco,0.0,0.0,1,0,1,0,0,0,1,7,0,1,0,0,0,1,1,0,1,3,2,26,14,10,40,benign
533008.txt,https://www.mydorchester.org,27,www.mydorchester.org,20,0,org,100.0,1.0,0.0799628,0.063066648,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,536,987,1,mydchester,0.0,0.0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,12,37,23,71,0,26,phishing
227726.txt,https://www.cmpe.boun.edu.tr,27,www.cmpe.boun.edu.tr,20,0,tr,100.0,0.384615385,0.0011882,0.055857145,2,3,0,0,0.0,12,0.444,0,0.0,0,0,0,3,0.111,1,1776,11709,1,cmpebounedu,0.0,0.0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,111,68,9,231,1,121,benign
8058178.txt,https://attmailbservice.weebly.com/,35,attmailbservice.weebly.com,26,0,com,53.49550734,0.727272727,0.5229071,0.058908321,3,1,0,0,0.0,24,0.686,0,0.0,0,0,0,3,0.086,1,129,368,1,attmailbserviceweebly,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,phishing
5214.txt,https://www.lapresse.ca,22,www.lapresse.ca,15,0,ca,100.0,1.0,0.0101825,0.063844758,2,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,12700,3214,1,lapresse,100.0,100.0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,295,4,18,605,6,493,benign
8033699.txt,https://www.info-saiisosn-cards.txjmxfa.cn/web/sign,50,www.info-saiisosn-cards.txjmxfa.cn,34,0,cn,29.70381419,0.333333333,0.0033218,0.053185056,2,2,0,0,0.0,32,0.64,0,0.0,0,0,0,6,0.12,1,2,59,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phishing
825116.txt,https://www.duetorribologna.com,30,www.duetorribologna.com,23,0,com,100.0,1.0,0.5229071,0.065263375,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,349,652,1,duetorribologna,100.0,100.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,10,4,16,22,1,26,benign
mw77925.txt,http://www.clinicafresa20.com,28,www.clinicafresa20.com,22,0,com,73.29434698,1.0,0.5229071,0.05854029,3,1,0,0,0.0,14,0.5,2,0.071,0,0,0,1,0.036,0,9,50,1,clinicafresa20,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phishing
126047.txt,https://www.spr.ac.uk,20,www.spr.ac.uk,13,0,uk,100.0,0.666666667,0.028555,0.054814844,2,2,0,0,0.0,6,0.3,0,0.0,0,0,0,2,0.1,1,871,7993,1,sprac,0.0,0.0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,3,22,19,112,10,38,benign
34053.txt,https://www.justuno.com,22,www.justuno.com,15,0,com,100.0,1.0,0.5229071,0.057249936,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,1089,8754,1,justuno,100.0,100.0,1,1,1,0,0,1,0,2,0,1,1,0,0,0,0,0,1,32,5,3,155,11,146,benign
75072.txt,https://www.youcubed.org,23,www.youcubed.org,16,0,org,100.0,1.0,0.0799628,0.05594876,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,798,9381,1,youcubed,100.0,100.0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,15,6,12,156,14,190,benign
8001182.txt,http://metmask-wallet-io.godaddysites.com,40,metmask-wallet-io.godaddysites.com,34,0,com,54.89866535,0.433333333,0.5229071,0.059312231,3,1,0,0,0.0,29,0.725,0,0.0,0,0,0,4,0.1,0,2,49,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,phishing
826206.txt,https://www.paulspeer.com,24,www.paulspeer.com,17,0,com,100.0,1.0,0.5229071,0.061654249,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,799,3448,1,paulspeer,100.0,100.0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,18,4,3,12,0,11,benign
149771.txt,https://www.matthieuricard.org,29,www.matthieuricard.org,22,0,org,100.0,1.0,0.0799628,0.062395706,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,589,694,1,matthieuricard,100.0,100.0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,30,1,6,67,1,29,benign
8003359.txt,https://dfss-40827.firebaseapp.com/,34,dfss-40827.firebaseapp.com,26,0,com,63.90532544,0.772727273,0.5229071,0.043906136,3,1,0,0,0.0,18,0.529,5,0.147,0,0,0,3,0.088,1,108,8125,1,dfss-40827firebaseapp,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,phishing
7816074.txt,http://sync-rectificationerrors.org,34,sync-rectificationerrors.org,28,0,org,50.61576355,0.833333333,0.0799628,0.066055551,3,0,0,0,0.0,25,0.735,0,0.0,0,0,0,2,0.059,0,9,87,1,sync-rectificationerrs,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,phishing
7998517.txt,http://chieuphan-bdshotram.com/webs/,35,chieuphan-bdshotram.com,23,0,com,43.52568614,0.526315789,0.5229071,0.055207548,3,0,0,0,0.0,25,0.714,0,0.0,0,0,0,3,0.086,0,29,85,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,phishing
880180.txt,https://www.preciousseed.org,27,www.preciousseed.org,20,0,org,100.0,1.0,0.0799628,0.066565003,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,3137,9381,1,preciousseed,100.0,100.0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,26,63,56,156,12,133,benign
605891.txt,https://www.nacwa.org,20,www.nacwa.org,13,0,org,100.0,1.0,0.0799628,0.066972286,3,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,1616,1638,1,nacwa,100.0,100.0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,12,2,4,200,1,35,benign
750535.txt,https://www.komunikacja.bialystok.pl,35,www.komunikacja.bialystok.pl,28,0,pl,100.0,0.571428571,0.0069695,0.050874241,2,2,0,0,0.0,21,0.6,0,0.0,0,0,0,2,0.057,1,2290,329,1,komunikacjabialystok,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,47,8,3,14,0,17,benign
800253.txt,https://www.ipek.kit.edu,23,www.ipek.kit.edu,16,0,edu,100.0,0.625,0.0115013,0.049751077,3,2,0,0,0.0,9,0.391,0,0.0,0,0,0,2,0.087,1,618,9123,1,ipekkit,0.0,0.0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,15,3,6,62,1,15,benign
8008482.txt,https://upadeonlive.web.app/,27,upadeonlive.web.app,19,0,app,53.88095238,0.8,0.001502,0.05172235,3,1,0,0,0.0,17,0.63,0,0.0,0,0,0,2,0.074,1,108,8125,1,upadeonliveweb,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,phishing
488832.txt,https://www.balkaninstitut.com,29,www.balkaninstitut.com,22,0,com,100.0,1.0,0.5229071,0.057140797,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,604,4885,1,balkaninstitut,100.0,100.0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,21,11,11,60,2,61,benign
602871.txt,https://www.victoriastainow.com,30,www.victoriastainow.com,23,0,com,100.0,1.0,0.5229071,0.065463503,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,181,186,1,victoriastainow,100.0,100.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25,3,7,16,0,3,benign
mw77105.txt,http://www.theron-resource-group.com,35,www.theron-resource-group.com,29,0,com,74.61111111,0.428571429,0.5229071,0.065773757,3,1,0,0,0.0,21,0.6,0,0.0,0,0,0,3,0.086,0,2,44,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phishing
